Group,Title,comment_type,comment_id_key,parent_id_key,comment,author,date,likes,sentiment_label,max_emotion,max_emotion_score
LE SSERAFIM,FEARLESS,node,UgwbugF81SRgU2uArcF4AaABAg,,어떡하지.. 노래가...,@Binz830,2022-05-05T11:36:41Z,0,1,슬픔,0.8157973289489746
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,Ugxk_TWFpbgtxX54bBl4AaABAg,,이 분들이 4대세 걸 그룹의 끝판왕인 듯........,@williampark8063,2023-05-01T09:35:32Z,0,2,감동/감탄,0.978428065776825
LE SSERAFIM,EASY,reply,,Ugx5xfogyB_kx9uZsDh4AaABAg,예,@DanielSeong,2024-05-14T09:34:54Z,0,1,없음,0.8290148973464966
LE SSERAFIM,Perfect Night,node,UgzDFiXPkFj3h1O8aKB4AaABAg,,와우 들어와 싸라핌 새 클립,@Alimeran-j3x,2023-10-25T16:17:04Z,0,2,즐거움/신남,0.9543775320053101
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,Ugz2r5zT_6RoiyRn_sB4AaABAg,,노래가 르세라핌 답다... 라핌만의 스타일을 잘 만드네,@JIS9255,2023-05-01T11:39:36Z,2,2,감동/감탄,0.9792007207870483
LE SSERAFIM,CRAZY,node,UgzviS1_NKg9iPqkwkx4AaABAg,,피어나아니라도 뮤비는 봐야지,@passtherhyme,2024-08-30T06:56:02Z,2,2,즐거움/신남,0.9651071429252625
LE SSERAFIM,Impurities,node,UgxS893heDlkavAPm194AaABAg,,죠와...조와 ㅠㅠㅠㅠㅠㅠ,@아람강-k4w,2022-11-14T12:16:51Z,0,2,기쁨,0.9746174216270447
LE SSERAFIM,ANTIFRAGILE,node,Ugyvrn4mBtTQ84FTOBh4AaABAg,,임종,@양-c7b,2022-10-16T15:13:54Z,0,1,없음,0.8481919169425964
LE SSERAFIM,CRAZY,reply,,UgxuRyMV-mr22_giEv54AaABAg,@@민천지헤드샷 ㅋㅋㅋㅋㅋ 못하는걸 그럼 잘한다고 해줘?,@1Yume84,2024-09-03T14:12:18Z,0,0,어이없음,0.9457039833068848
LE SSERAFIM,CRAZY,reply,,UgxbFfEiacJ795T6gCl4AaABAg,넌 외국인한테도 칭찬 한번 못 받아 봤잖엌ㅋㅋ ㅋㅋㅋㅋㅋㅋ 짠하네,@Ganzyzzula99,2024-09-13T00:28:43Z,17,0,불쌍함/연민,0.8658230304718018
LE SSERAFIM,CRAZY,node,UgwsFtUbvF9-ZzMpSap4AaABAg,,누가 곡 쓰는지 모르지만 아슬아슬하네요. 줄타기 수준인데.... (대부분 이런 경우 두가지인데 창의력의 한계이거나 어떤 압력에 의해 쫓기듯이 쓴 곡이거나......),@jin-oz9op,2024-09-20T09:05:51Z,4,0,안타까움/실망,0.9649434089660645
LE SSERAFIM,FEARLESS,reply,,UgxzCmSFkQ6KFnbsxux4AaABAg,ㄹㅇ 돈이라도 줬으면ㅋㅋㅋ,@drinking-black-cow,2024-05-14T15:31:44Z,1,0,안타까움/실망,0.7831693291664124
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,Ugx62vNHqs8MGZv7Abx4AaABAg,,르세라핌 사랑해ㅠㅠㅠ,@서빙-b4l,2023-05-01T12:02:10Z,0,2,기쁨,0.9271311163902283
LE SSERAFIM,ANTIFRAGILE,node,UgznPl5LJqvgJ6kwPKt4AaABAg,,미친 다들 근육 뭐냐ㄷㄷ 컨셉 진심 좋다bbb 힙하고 고급스럽고 돈 바른 티가 남,@ssj1855,2022-10-16T16:27:12Z,1,2,감동/감탄,0.9786479473114014
LE SSERAFIM,ANTIFRAGILE,node,Ugxx-mmc0llKfVwPPFh4AaABAg,,사쿠라 진짜 예쁘다. 메모는 허윤진 아니었나요. 사쿠라 분량 좀 챙겨라. 근데 진짜 궁금한게 르세라핌 계약하며 배꼽티 또는 튜브탑만 입기로 하고 계약함? 뭐 볼 때마다 스타일리스트 죄다 배꼽티만 입히네. 이상한 건 아닌데 한두번도 아니고 매번 눈에 띌때마다 두번째 앨범 뮤비까지 이러니 패션이 아닌 성적인 의도로 밖에 안보임.. 내가 르세라핌 열심히 다 찾아본 건 아닌데 (걔 탈퇴할때까진 일부로 안봄. 일부 멤만 나오는 거만 봄) 암튼 보는 것마다 전부 배꼽티였음. 아닌걸 못 봤음. 아니었을때가 있을진 모르겠는데 내가 너무 과하게 생각한건가? 이제 겨울인데도 그런 옷 입히진 않겠지?,@bellnyu3472,2022-10-16T16:41:47Z,2,0,어이없음,0.9357703924179077
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,UgxV9i7ElcNhK6wz0Nx4AaABAg,,유행하는 저지클럽 비트 한번 탑승해주고~,@cameljsin,2023-05-24T13:52:12Z,2,2,기대감,0.943915605545044
LE SSERAFIM,CRAZY,node,Ugz8-HCl08KU5lc05tN4AaABAg,,댓글 알바 줠라많네 ㅋㅋ.. 찐 킹반인눈으로 보자면 에스파 컨셉따라한것같고 카리나 머리도 따라한것같음 + 현아 QA안무도 따라한것같음 뮤비보는내내 떠오르는 가수가 둘이상인거면 우연이아니지않나,@희망희망이-i1y,2024-08-30T04:28:50Z,3,2,신기함/관심,0.9202811121940613
LE SSERAFIM,Impurities,node,Ugwl3_f2nyPF-YIAEAR4AaABAg,,르세라핌 멤버들 다 너무 이쁘고 노래도 너무 중독성있고 좋은듯!!,@aaaaaaoaoaOoao,2022-11-14T10:07:50Z,1,2,감동/감탄,0.9642910361289978
LE SSERAFIM,FEARLESS,node,UgwuiO8pVUvSi3ERL014AaABAg,,진짜 지금 보니까 급하게 만든 걸그룹 맞구나...,@mallangi_,2024-05-09T03:40:00Z,9,2,신기함/관심,0.9069848656654358
LE SSERAFIM,CRAZY,node,UgyCIEFgq-TKXjD7OYV4AaABAg,,결국 ㄷrㄴㅇㅜㅓㄹd는 묻히는 것인가,@i5o방방,2024-08-30T23:37:42Z,8,0,안타까움/실망,0.9627161622047424
LE SSERAFIM,CRAZY,node,UgzJDrR_60LJNCtkdXh4AaABAg,,[timecode] 니엄마..?,@방종원-g4o,2024-09-27T14:44:41Z,2,1,없음,0.7542212009429932
LE SSERAFIM,Perfect Night,node,UgzTB1yZu5iVzskOpMB4AaABAg,,은채와 사쿠라는 이번 MV에서 그야말로 빛을 발하고 있습니다.. 이번 뮤비는 정말 중독성이 강하네요..,@mangogo21,2024-09-16T15:57:11Z,18,2,감동/감탄,0.9703733921051025
LE SSERAFIM,CRAZY,node,Ugxc_nGs--hd9q074XB4AaABAg,,르세라핌 멤버들다 너무 예쁘네..곡도 좋고 안무도 대박,@mintchoco5131,2024-08-30T13:28:31Z,9,2,감동/감탄,0.9724907279014587
LE SSERAFIM,CRAZY,node,UgzvrP4wlFbuIzczkkh4AaABAg,,음 노래가 쫌 아쉽다… 이지 리스닝같은 노래나오면 좋을꺼 같았는데 ㅜ 그래도 은채 랩파트는 너무 좋당,@user-10yearslater,2024-08-30T04:50:48Z,1,0,안타까움/실망,0.9030597805976868
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),reply,,Ugzexf-43CTQ0jq8QLV4AaABAg,예수는 백마 타고 재림하지 않음.. 왜냐면 백마또한 존중하는 생명이기에 탄다는 행위를 하지 않음..... 성경 제대로 읽어보면 백마를 탄 자 = 예수인 척 하는 적 그리스도라고 함.... 제대로 알아야함,@Devhee_23,2024-05-06T07:02:09Z,5,0,의심/불신,0.7211827039718628
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,Ugy1g5_105eQRpQekPJ4AaABAg,,30초,@aht_a,2023-05-01T08:59:49Z,0,1,없음,0.8535280227661133
LE SSERAFIM,EASY,node,UgwEuHATFWypnWPVSk14AaABAg,,이젠 전시안이 대놓고 박혀있네,@일반인-i7r,2024-02-19T16:15:22Z,0,0,어이없음,0.9393341541290283
LE SSERAFIM,FEARLESS,node,Ugzb7IbM73sJxZxaNNp4AaABAg,,요새 앧.ㄹ 왤케 다 길쭉하냐 확실히 키크니까 잘보이네 안무가,@기린-h6c,2022-05-02T10:10:02Z,0,2,신기함/관심,0.9265875220298767
LE SSERAFIM,FEARLESS,node,UgzIQpw8gZg7MhayMxB4AaABAg,,채채,@선경래-h6y,2022-07-10T08:28:20Z,0,2,즐거움/신남,0.8108648657798767
LE SSERAFIM,CRAZY,node,Ugydj05CCuMML3Tq2Ht4AaABAg,,축하해,@nicklee9116,2024-08-30T03:57:45Z,0,2,기쁨,0.9140976071357727
LE SSERAFIM,ANTIFRAGILE,node,UgzIkTzYd5BV5epgBxV4AaABAg,,중독성이 넘 강해요!️‍,@먹방쯔쯔,2022-12-03T06:18:36Z,29,2,감동/감탄,0.9327822923660278
LE SSERAFIM,CRAZY,node,UgwYAzT440xPVgWOqLV4AaABAg,,비트좋고 춤은 말할거도없다,@ptgjmdaj,2024-08-30T04:14:55Z,0,2,감동/감탄,0.9663459062576294
LE SSERAFIM,CRAZY,node,Ugy1-p-MDp4Dk6HXaut4AaABAg,,썸넬이 너무 Dua Lipa New Rules가 떠오르는데.. 썸네일만 바꾸면 안 되려나요? 하필 목욕가운이라 또 논란 될 거 같은데..,@Francois_Petit,2024-08-30T03:34:43Z,0,0,안타까움/실망,0.9168106317520142
LE SSERAFIM,CRAZY,node,UgyLKPntJ8FqUFKKM8F4AaABAg,,좀 낮은 음역대로 잘 부를 수 있는 노래로 나오지. 완전 노래를 부르기도 힘든 노래로 나왔네,@happylifeefil,2024-08-30T09:59:00Z,2,0,안타까움/실망,0.9817560911178589
LE SSERAFIM,ANTIFRAGILE,reply,,Ugy55hHEJQpPqB1Chch4AaABAg,한쪽이 튀는 것 없이 모든 멤버가 다 눈에 들어오도록 구성 한 파트 분배와 가사와 춤... 데뷔 후 두 번째 곡으로 완벽하 다.,@En-MATTW,2022-10-20T21:59:28Z,3,2,감동/감탄,0.9856405258178711
LE SSERAFIM,CRAZY,node,UgzQgAw4VDyS7HsRq7J4AaABAg,,좋아,@Акбермет-з6и,2024-09-02T09:40:53Z,7,2,기쁨,0.9586701393127441
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgwGac0P0ENFr80c2x14AaABAg,,친일파 하이브 르세라핌,@Bas-s5p,2024-05-04T15:38:18Z,23,1,없음,0.9095408320426941
LE SSERAFIM,CRAZY,node,UgyEud81tUWs4n-oqsF4AaABAg,,노래 별론데,@오리일,2024-08-31T00:36:37Z,7,0,재미없음,0.9170567393302917
LE SSERAFIM,EASY,reply,,UgzEItPXb0tfA7Rs46N4AaABAg,미국 지배하는게 저 사탄 심볼 숭배하는 애들이라며,@편집샵재고처리반,2024-04-28T14:32:43Z,0,0,증오/혐오,0.8479526042938232
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,UgzuqsZt_UPn-ThzaG54AaABAg,,르세라핌은 이 다섯명이 너무 합이 완벽함. 먼지 낄뻔했네 휴,@swlee1260,2023-05-25T15:15:18Z,6,2,감동/감탄,0.97291100025177
LE SSERAFIM,Perfect Night,node,UgyIXgsp-qfitsVVint4AaABAg,,이뻐 내둥이들 노래 넘 좋다,@네일마르TV,2023-10-27T04:04:16Z,1,2,흐뭇함(귀여움/예쁨),0.9535573720932007
LE SSERAFIM,EASY,node,UgwlDtYGeZ1BHGIMQJh4AaABAg,,빌보드 핫100 99위 축하합니다 핫100은 진짜 들기어려운데 200보다 다음 앨범에는 70위권 도전해봤으면 좋겠네요 단계적 상승 기원,@jisooblack8314,2024-03-05T17:19:31Z,11,2,기대감,0.951906681060791
LE SSERAFIM,FEARLESS,node,Ugw0owzzYxqGbVkbsr14AaABAg,,김기람 그룹,@coolcool815,2022-05-23T14:12:40Z,1,1,없음,0.8777335286140442
LE SSERAFIM,ANTIFRAGILE,node,UgyQga-mwK8vivf2LQB4AaABAg,,고마워요 진짜 사랑해요 우리 르세라핌 짱,@kinacocanako4319,2022-10-16T16:15:51Z,0,2,기쁨,0.963701069355011
LE SSERAFIM,FEARLESS,node,UgxFexcYFe7e_o932CR4AaABAg,,[timecode] 뭐지 개이뿌다,@믱-c3d,2022-05-03T01:22:44Z,2,2,신기함/관심,0.9224815368652344
LE SSERAFIM,ANTIFRAGILE,node,UgzSsmMK9yHrBDofzwZ4AaABAg,,[timecode] 단월드에서 배운 요가;;;,@heljoseon,2024-05-13T10:36:31Z,15,1,없음,0.9189589023590088
LE SSERAFIM,Smart,node,UgwxbO66oO1EIMWQ3LN4AaABAg,,새로운 노래도 빨리 듣고 싶습니다.,@S-ft8ze,2024-08-04T07:34:06Z,3,2,기대감,0.956479012966156
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,UgxwLZLQs6F0sH2CG754AaABAg,,병신같은 노래들만 나오냐,@ComeHere919,2023-06-27T18:21:06Z,2,0,불평/불만,0.9560636878013611
LE SSERAFIM,CRAZY,reply,,UgzR7MUgqQ62l6Nee6d4AaABAg,걍 댄스 커버곡,@잡곡-s1f,2024-08-31T03:15:31Z,0,2,즐거움/신남,0.9026987552642822
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,Ugy9eZCf7FD0H0p0e-14AaABAg,,빨리 내놔,@monomonomo,2023-05-01T03:02:49Z,0,0,짜증,0.9358609914779663
LE SSERAFIM,Perfect Night,node,UgzfhcsjKoPwcdri1r14AaABAg,,편하게 듣기 좋넼ㅋㅋ 분위기 있는 노래네~ 조용히 들어야지,@jenniferKim-q2v,2023-10-27T04:15:25Z,2,2,기쁨,0.9541771411895752
LE SSERAFIM,CRAZY,node,UgwznbL0WFs5D7zJBh14AaABAg,,SM엔터테인먼트(이하 SM엔터)가 하이브와의 경영권 분쟁 당시 여론 작업을 시도한 사실이 드러났다. 23일 텐아시아 보도에 따르면 지난해 초 SM엔터는 외부 홍보 대행 업체 아스트라페를 고용해 인터넷 커뮤니티와 카페에 자신들에게 유리한 여론을 조성하고 하이브에 불리한 여론을 퍼뜨리도록 했다. 아스트라페와 SM엔터는 SM 3.0 홍보를 명목으로 13.8억원의 계약을 체결했다. 그러나 실제로는 여론 조작을 위한 바이럴 활동도 포함되어 있었다. 아스트라페와 바이럴 업체들은 하이브 인수를 저지하기 위해 부정적인 뉴스를 퍼뜨리고 커뮤니티와 카페에 자신들에게 유리한 글을 올리며 여론을 조작했다.,@user-prh3oz51hs,2024-09-08T09:50:41Z,8,0,의심/불신,0.8054745197296143
LE SSERAFIM,CRAZY,node,Ugw8BwN64rBhDOD39eF4AaABAg,,이 개 노 래 야 ? 응 개 소 리 멍 멍,@Metropolis000,2024-09-13T17:28:04Z,1,0,짜증,0.8450186252593994
LE SSERAFIM,Perfect Night,node,UgxsFRZY29Wyrq9iPFV4AaABAg,,3천만 미쳐따리,@gambler_howl,2023-11-07T13:54:57Z,4,2,감동/감탄,0.9412990808486938
LE SSERAFIM,Perfect Night,reply,,Ugwml7CYCiZFQ2qObjF4AaABAg,ㄹㅇ요,@nx_bie,2023-12-09T05:48:48Z,0,1,없음,0.6879017949104309
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,Ugyol_mddhivdFFaOxl4AaABAg,,최고!! LEGENDS의 음악을 사랑합니다!!,@elizizi._,2023-05-23T17:57:26Z,33,2,감동/감탄,0.9581412672996521
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgyQJqpdC_HgwsMkQCN4AaABAg,,찢었다,@김민준-l2e3m,2023-05-01T09:05:10Z,0,1,놀람,0.7221613526344299
LE SSERAFIM,FEARLESS,node,UgxTchdNqqTP3-ZHjLF4AaABAg,,김채원 파이팅,@rikka1004,2022-05-02T13:23:42Z,1,2,아껴주는,0.9356789588928223
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,UgxgA23JPy0v5DTndSt4AaABAg,,기대되네요~,@halis0106,2023-05-23T09:00:42Z,1,2,기대감,0.9482733607292175
LE SSERAFIM,Impurities,reply,,UgzzmTlI6jEgyhdgdOl4AaABAg,첫장면 혜인이 비눗방울을 만드는 방법을 알려준다고 했는데 은하랑 말투가 비슷해서 은하 비눗방울이라고 검색하니까 은하 아역 시절이 나왔다 막내 혜인을 시작으로 한 것도 이유가 있을까? 은하 대사 비눗방울 저글링의 비밀을 알려줄게요 풍선 아닐까요? 이 곡에서 버블은 눈에 안보이는 것들을 강조하는 가사를 봤는데 그것을 금방 터져버릴 버블에 비유한 것 같다 풍선은 안티 더높이 가 줄게 내가 바랐던 세계 젤 위에 피어리스 젤 높은 곳에 난 닿길 원해 느꼈어 answer를 계속 떠오르는 풍선에 비유한 것 같다 마지막 대사는 친구할래? 그것은 바로 여자친구 팬덤명 버디인 것을 알 수 있다00:39 오늘부터 우리는 선풍기 [timecode] 오늘부터 우리는 만화책 [timecode] 유리구슬인데 여름여름해 구슬치기로도 있다 교복착장(?)시간을 달려서 귀를 기울이면 물은 아니겠지 열대야 마지막에 In a basket 바구니 귀를 기울이면 그리고 여자친구 컨셉포토 중에 실 있었던 걸로 기억하는데 그거 아닌가? 종이접어진건 밤 종이비행기 엄지 하니 아이스크림 장면 오늘부터 우리는 아이스크림 바람개비 파도 커버 진짜 소름돋는게 하이브 아티스트분들 가사들이 다 너랑 나 빛 어둠 눈 감아도 보인다 기억해 날아올라 타올라 나오는데 여기 다 있네 내 손바닥 안에 쏙 들어와 이 가사도 투바투 손과 관련 있다고 생각한다 내 손을 꽉 잡아 도망갈까 943 네가 잡을테지 나의 손 미라클 버블 검의 검 더킬라 컴백 뉴진스 네잎클로버로 아일릿 럭키걸 신드롬 오엠지 난 행운아야 정말로 i know i know 가사에 이어서 비판 시간을 달려서 세제 눈으로 표현한거 해린설거지로 표현 오늘부터 우리는 마지막 장면 버블 있다 여자친구 교차로 수록곡 드림캐쳐 첫 장면,@LifeNextStarToAYgCt,2024-05-01T05:03:20Z,3,2,신기함/관심,0.8310094475746155
LE SSERAFIM,Perfect Night,node,Ugw3uvjl4ux5KwhK8ul4AaABAg,,경아 날 잊어라.굿바이....,@문성길-h2d,2023-12-22T20:00:27Z,0,1,슬픔,0.8672459125518799
LE SSERAFIM,CRAZY,node,UgwbOsfVW291qJ3yEQh4AaABAg,,안무 진짜 잘 뽑았당. 유럽 댄스커버팀들이 제일 좋아할 듯,@Sun_p_Moon,2024-09-06T13:33:57Z,27,2,감동/감탄,0.9718255996704102
LE SSERAFIM,ANTIFRAGILE,node,Ugw2GV9Ysm9xUBluOa14AaABAg,,무시 마 내가 걸어온 커리어 이 파트주인이 뿌꾸즈라는 게...,@소리민,2022-10-16T15:11:36Z,1,2,아껴주는,0.8499293327331543
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgwXfRvbyC3FO2fecQ54AaABAg,,새시대로 기억될 르세라핌‍‍‍‍‍‍‍🩹,@naxsa9490,2023-05-02T06:37:58Z,0,2,기대감,0.8780651688575745
LE SSERAFIM,ANTIFRAGILE,node,UgwuzXYjhw8fn2A2uyl4AaABAg,,노래좋네 초동100가즈아 뮤직비디오 힙 그잡채,@subakpie,2022-10-16T20:48:51Z,1,2,즐거움/신남,0.9736827611923218
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,Ugwn_YwYFpT_qipTvSF4AaABAg,,미쳤다 미쳐~이거 대박이야 ~,@Rookies215,2023-05-23T15:05:22Z,1,2,감동/감탄,0.9576104283332825
LE SSERAFIM,Perfect Night,node,Ugw1bnqAHpdi_KvUG3F4AaABAg,,르세라핌 사랑해요,@이서연-r1x,2023-10-27T04:11:27Z,1,2,기쁨,0.918628454208374
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgwCM3IjouWNUodprD14AaABAg,,아 노래 좋다,@2옥희,2023-05-02T11:32:24Z,2,2,기쁨,0.9565995335578918
LE SSERAFIM,Impurities,reply,,UgyBvCbT7A31nhOIRol4AaABAg,@@飲み屋最高 정말요 잘됐네요 핌둥이 들 너무멋져 입덕한 보람을 느껴요,@paran2179,2022-11-14T06:43:41Z,0,2,기쁨,0.9716962575912476
LE SSERAFIM,Perfect Night,reply,,UgxX_Gpoc8Ct2YhkI794AaABAg,안뇽,@이숭이,2024-05-12T06:47:56Z,0,2,아껴주는,0.7679864168167114
LE SSERAFIM,CRAZY,node,Ugy8QBqPozK2CEixfdR4AaABAg,,적당히 미치라 했지.,@Lovewinsall0909,2024-09-04T09:38:17Z,17,0,짜증,0.9219197630882263
LE SSERAFIM,CRAZY,node,UgyiJGQQSV9v2FDkolZ4AaABAg,,영리한 선택 최대한 가창력이 필요없는 곡을 선택하다니~여우들 ㅎㅎ,@호하하-h9g,2024-08-30T05:10:49Z,10,2,감동/감탄,0.9613549113273621
LE SSERAFIM,EASY,node,UgxB_D0Vumq_d1usgON4AaABAg,,미국힙합가수 노래같네,@전장의신-r8z,2024-02-21T05:58:04Z,3,2,신기함/관심,0.8870640397071838
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgwstMQADBOPekCvsFl4AaABAg,,르 세라핌이 크게 될 줄 알았더니 기획이랑 음악이 좀 이상하다.,@frankkim3012,2023-05-04T08:28:35Z,2,0,안타까움/실망,0.9360976815223694
LE SSERAFIM,Perfect Night,node,UgzVhifoGg_2Zjy_7HZ4AaABAg,,근데 이거노래 표절아닌가요?????????????아님말고스쿠나표절같은대,@smithblack3331,2024-02-23T09:46:04Z,0,0,의심/불신,0.9348246455192566
LE SSERAFIM,ANTIFRAGILE,node,UgwORq1bsz_ycqgb-tB4AaABAg,,와 노래가 좋아요.,@En-MATTW,2022-10-17T02:19:14Z,2,2,감동/감탄,0.9720873236656189
LE SSERAFIM,ANTIFRAGILE,node,UgyBYR01fc9wEUnpVOV4AaABAg,,이때가 젤 좋았다. 지금은 영어가 너무 많네,@성이름-t1n,2024-09-14T11:10:46Z,0,1,깨달음,0.875045120716095
LE SSERAFIM,EASY,node,UgzmyhS1pfIdMuMuY-F4AaABAg,,와 ...이번컴백미쳤다...,@냠냠LILIOI,2024-02-19T09:04:27Z,0,2,감동/감탄,0.9833475947380066
LE SSERAFIM,Perfect Night,node,UgxZ7fmmJcaAyPTePeR4AaABAg,,변화를 잘 줬네요. 윤진 카즈하가 리드하기 좋고 컨셉은 사쿠라한테 잘 맞는 곡같아요,@jobbap7353,2023-10-27T06:57:22Z,0,2,감동/감탄,0.9221180081367493
LE SSERAFIM,CRAZY,node,Ugy8PH3FLwetUeGYRTZ4AaABAg,,민희진 해임됨?,@빙지-w1y,2024-09-04T08:27:34Z,11,0,의심/불신,0.7671026587486267
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,Ugxxf8lBwD7YqpMAbmR4AaABAg,,와우...멋져욧~~,@새벽안개-m5o,2023-05-23T21:52:31Z,16,2,감동/감탄,0.9837444424629211
LE SSERAFIM,CRAZY,node,UgzIKIDoWwkOj3BJz_V4AaABAg,,라이브는 절대 하지말고... 그러면 욕 안먹어... 립싱크와 퍼포먼스에 집중하도록...,@snoopyred9372,2024-09-12T18:55:01Z,8,0,안타까움/실망,0.771690845489502
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgxcOc8ivvpxD4X0a9t4AaABAg,,윤진양이 진짜 보물이네요~~ 저런 저음에 허스키한 목소리도 잘 내는데 달달하고 차분한 노래도 잘 하고~~~~,@Jumpingjay,2023-05-02T02:34:06Z,93,2,감동/감탄,0.9752410650253296
LE SSERAFIM,Impurities,reply,,UgxxmMu4r8-8w_ZyyGd4AaABAg,헐.....,@user-hh9vp7tn6t,2024-05-08T18:07:12Z,0,0,당황/난처,0.9509850740432739
LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",node,Ugz6RwxCnwBbvv1zK394AaABAg,,이보시게 거기 푸른수염아내~ 푸른수염을기른 아내: 저요?,@genchicken,2023-10-13T23:59:53Z,1,1,없음,0.7246655225753784
LE SSERAFIM,FEARLESS,node,UgxgNhZ2cNmSTAmpps14AaABAg,,카즈하짱,@user-jo4nw5qz4z,2022-05-03T12:15:46Z,1,2,환영/호의,0.893614649772644
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),node,UgxU8Y5PxF3k_AWedhF4AaABAg,,개웃기넼ㅋㅋㅋ 뻑가부대 같은 날 같은 시간에 몰려오는거ㅜ 반박시 니들 뻑가구독자 ㅇㅇ,@Run_hanni106,2024-05-15T06:58:06Z,12,2,즐거움/신남,0.9450361728668213
LE SSERAFIM,CRAZY,node,Ugzoz7S9bc3y9CFmnv94AaABAg,,노래를 못하니 별짓을 다하네,@asdf-d5i,2024-09-05T12:23:13Z,8,0,어이없음,0.9586644172668457
LE SSERAFIM,ANTIFRAGILE,node,UgyCKdjLkCO2ESI_T7h4AaABAg,,얼마나 아름다운 노래인가️,@exol174,2022-10-16T15:39:18Z,1,2,감동/감탄,0.9506476521492004
LE SSERAFIM,CRAZY,node,UgyadEj7HSmGm5iL6HZ4AaABAg,,까리한데,@alwaysstorm8975,2024-08-30T06:12:24Z,0,1,없음,0.8493562936782837
LE SSERAFIM,Impurities,node,Ugyw5Ec71lvnbwVP6jN4AaABAg,,죄다 흰색 빨간색 친일라핌,@나나나-w1q3f,2024-05-11T08:52:40Z,62,0,불평/불만,0.8961054682731628
aespa,Armageddon,node,Ugx0rVtco9n0s_vcEe94AaABAg,,중독성미침 오엥옹에옹,@와와-s6f,2024-06-04T04:41:31Z,2,2,즐거움/신남,0.9552281498908997
aespa,Black Mamba,node,UgzNzs4U_EfnQTjzVKV4AaABAg,,판에서 sm직원 폭로글 보고 별기대 안했는데 ㅋㅋㅋㅋㅋ 메보 생각보다 시원시원하고 괜찮은데??,@0223Evan,2020-11-17T13:58:37Z,0,2,신기함/관심,0.9052242636680603
aespa,Spicy,node,UgyeP7JIzKExYFVj6NJ4AaABAg,,닝깅아 너의 승모근까지 이 할매가 많이 애껴,@음악-b6r,2023-05-08T13:10:27Z,1,2,아껴주는,0.9362832307815552
aespa,Supernova,node,UgyF-CCWNBSoToUdMkF4AaABAg,,왜 자꾸 날아가는지는 모르겠지만  노래가 굉장히 세련됐네 ㅋ 2500년 쯤 노래 같음ㅋ 굉장히 유니크함. 디스토피아 사이버펑크 같음,@Gloria_Aria,2024-05-13T12:34:22Z,0,2,신기함/관심,0.9410727620124817
aespa,Spicy,node,Ugy-_039k_s51TXNYmR4AaABAg,,카리나 존예,@hero-zf4fg,2023-05-08T09:41:06Z,0,2,흐뭇함(귀여움/예쁨),0.9410008788108826
aespa,Savage,node,Ugy_rOSlNRXaGHODSwN4AaABAg,,뒤에 애니메이션 대박.. 에잇뮤비같애;; 음악이랑 잘 어울려지는느낌..,@congdacktoon,2021-10-11T00:50:56Z,99,2,감동/감탄,0.9519796967506409
aespa,Savage,node,UgzZxvYsxv6tPp4zd1N4AaABAg,,에스파최고,@전설-h9b,2021-10-09T11:38:58Z,43,2,감동/감탄,0.959186315536499
aespa,Supernova,node,UgytmTcLqHfBTzvLrjN4AaABAg,,내가 살다 살다 뮤비 보면서 진심 웃을 줄은 몰랐다 ㅋㅋㅋㅋㅋ,@Yangguin,2024-05-15T09:17:17Z,3,2,즐거움/신남,0.9692997336387634
aespa,Drama,node,Ugxj7rqlyvzCnl2Gr3x4AaABAg,,사랑해,@baktygulamanova8211,2023-11-12T05:41:46Z,0,2,아껴주는,0.9582454562187195
aespa,Black Mamba,node,Ugxk-ZgJK7NfRpCd4U94AaABAg,,윈터 티저영상 얼굴만 보고 반했는데 노래 춤 비쥬얼 다 되는 올라운더였어 윈터야ㅠㅠ 정말 자랑스러워 슈스되자,@baekgu4639,2020-11-18T01:57:39Z,3,2,감동/감탄,0.9631293416023254
